framework,pinned_commit,relative_path,bytes,discovered_materialized_python_file,included_ir_v1,inclusion_rule,exclusion_reason
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_provider_span_errors.py,15369,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_released_api_contract.py,153320,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_repl.py,2962,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_repository_workflow_interfaces.py,6847,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_responses.py,2548,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_responses_tracing.py,22145,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_result_cast.py,11452,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run.py,1374,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_config.py,16143,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_context_approvals.py,23105,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_context_wrapper.py,10640,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_error_details.py,1605,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_examples_script.py,6841,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_hooks.py,14752,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_impl_resume_paths.py,40202,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_internal_approvals.py,3893,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_internal_error_handlers.py,3970,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_internal_items.py,39110,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_serial_tests.py,3278,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_state.py,477139,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_state_compatibility_corpus.py,52816,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_state_pending_input.py,36608,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_step_execution.py,154984,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_run_step_processing.py,17015,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_runner_guardrail_resume.py,19523,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_runtime_symmetry_contract.py,7819,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_scripted_model.py,71277,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_scripted_sandbox.py,19920,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_server_conversation_tracker.py,35200,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_shell_call_serialization.py,5516,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_shell_tool.py,26905,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_soft_cancel.py,22527,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_source_compat_constructors.py,12640,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_stream_events.py,24369,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_stream_input_guardrail_timing.py,13860,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_streamed_terminal_output_backfill.py,4910,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_streaming_logging.py,1734,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_streaming_tool_call_arguments.py,11252,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_strict_schema.py,30452,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_strict_schema_oneof.py,8776,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_test_environment.py,1051,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_approval_call_id_reuse.py,105916,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_choice_reset.py,9437,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_context.py,12760,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_converter.py,2610,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_custom_data.py,9393,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_guardrails.py,23619,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_identity.py,6662,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_metadata.py,2450,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_name_collision_policy.py,48766,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_origin.py,17159,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_output_conversion.py,16782,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_use_behavior.py,9208,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tool_use_tracker.py,8434,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_trace_processor.py,44494,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tracing.py,16283,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tracing_errors.py,26341,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tracing_errors_streamed.py,22800,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_tracing_provider_safe_debug.py,1037,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_transforms.py,1189,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_update_rclone_pin.py,7895,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_usage.py,21914,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_usaspending_setup_db.py,2924,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_visualization.py,16766,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/testing_processor.py,6646,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_import_side_effects.py,10639,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_logger.py,168,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_processor_api_key.py,2475,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_set_api_key_fix.py,714,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_setup.py,3844,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_span_ordering.py,3804,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_spans_impl.py,5280,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_trace_context.py,10459,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_traces_impl.py,8402,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/tracing/test_tracing_env_disable.py,6020,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/utils/factories.py,4253,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/utils/hitl.py,15405,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/utils/simple_session.py,2728,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/utils/test_json.py,1862,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/utils/test_pretty_print_and_items.py,3377,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/utils/test_simple_session.py,1816,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/__init__.py,0,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/helpers.py,759,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/pipeline_test_models.py,2981,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_input.py,8696,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_openai_model_provider.py,3126,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_openai_stt.py,31647,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_openai_stt_api_key_refresh.py,2223,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_openai_stt_client_config.py,4804,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_openai_stt_session_config.py,7094,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_openai_tts.py,4404,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_pipeline.py,56603,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_testing.py,18324,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_tts_voice_types.py,853,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_utils.py,2725,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/voice/test_workflow.py,5449,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/__init__.py,19008,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_agent_hooks.py,79816,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_agents.py,84301,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_clients.py,36065,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_compaction.py,71170,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_docstrings.py,3577,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_evaluation.py,79689,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_feature_stage.py,17007,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_filesystem.py,732,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/__init__.py,0,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_agent.py,34900,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_background_agents.py,28616,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_file_access.py,73629,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_file_memory.py,25425,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_loop.py,53650,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_memory.py,70403,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_mode.py,15963,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_todo.py,27430,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_harness/_tool_approval.py,27840,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_mcp.py,168585,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_middleware.py,77156,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_serialization.py,30882,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_sessions.py,110084,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_settings.py,12824,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_skills.py,208937,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_telemetry.py,7462,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_tools.py,161894,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_types.py,164680,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/__init__.py,48,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_agent.py,41264,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_agent_executor.py,27383,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_agent_utils.py,467,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/agent_framework/_workflows/_checkpoint.py,19146,YES,NO,EXCLUDED,FRAMEWORK_IMPLEMENTATION_NOT_EXAMPLE
